text,label
我從來不會腦殘地在網上曬自己買的名牌，因爲我買不起。,negative
長相不行的人，爲人也未必好。只不過由於長久寂寞的折磨，有時會發瘋似地對人好。,negative
26歲的他辭掉工作，和朋友建了支樂隊，到各民辦大學演出，反響平淡。30歲錢花完了，父親得病要很多錢。“唱完這場就放棄，青春就到這裏了。”甘肅七里河大學演唱會前，他留下眼淚說。一位女學生遞上紙條：我喜歡你的歌，要堅持夢想。他把紙條攥緊決定堅持夢想。34歲，他欠了十幾萬的債，父親也病逝了。,negative
“老師您好，請問像我這樣的，沒有背景的北大畢業生應該如何定位自己?”“社會底層羣衆中受教育程度最高的一批人。”,negative
如果你每天干的活明顯多於別人，但自己很高興還感覺得到器重，那麼與其說你很有才幹，不如說你的領導很會管人。,negative
當別人和你說忙，是他/她要留時間給更重要的人。,negative
“那些出身好能力強的人努力是爲了成功，因爲人家有可能會成功。我們努力是爲了啥呢?”“爲了活下去。”,negative
基因是你給的，成長環境是你給的，社會階層是你給的——還有臉埋怨自己孩子沒出息。,negative
弱者都是這樣，覺得生活中的無奈太多，自己又無力改變。,negative
學術能力的缺乏並不意味着你就擅長混社會，說不定還不如在學校的表現。,negative
你全力做到的最好，可能還不如別人隨便搞搞。,negative
如果你知道一些事情有意思，但不能去做而失落，那還好;要是覺得什麼都沒意思，應該就是抑鬱症。,negative
我要是有錢或者長得好看就好了。那樣，即使我性格有點兒怪，也會有人願意傾聽我的想法和感受，跟我做朋友。,negative
出身不好的限制也不光是平臺問題。出身不好，說明你父母混的也不怎麼樣，也許你基因裏就寫着“不行”兩個字。,negative
經過十年的不斷奮鬥和磨礪，我終於從一個懵懂無知、敏感脆弱的少年，成長爲了一個懵懂無知、敏感脆弱的青年。,negative
爲什麼有些人要把追求精神滿足和追求物質上的富足對立起來呢?你不幸福是因爲你境界不高，你物質生活差是因爲你能力不行。這完全是兩回事兒。,negative
成敗是評判英雄的唯一標準。,negative
如果外貌好能夠獲得他人的關注，又有錢能夠支持各種娛樂活動，誰會願意每天呆在家裏打遊戲，刷微博，看電視劇。,negative
如果你很忙，除了你真的很重要以外，更可能的原因是：你很弱，你沒有什麼更好的事情去做，你生活太差不得不努力來彌補，或者你裝作很忙，讓自己顯得很重要。——史蒂夫·喬布斯,negative
很難想象讓敏感多變的年輕人去做Leader，進行重大的決策。這些人睡一覺起來，被別人說了幾句，或者喫了頓好飯，人生觀世界觀就可以發生翻天覆地的變化。,negative
儘量不要和比自己生活質量高的人起衝突，不論你是假裝若無其事、努力爭辯或者破口大罵，在別人看來，都是自己很可笑並且已經輸了。,negative
有些人，社交能力很差。只能和那些志同道合，彼此欣賞的人做朋友。而那些性格不隨和，不喜歡自己，但是能給自己帶來提升的人，他們沒有能力搞定。,negative
老闆和領導很清楚哪些人能夠得到晉升。對於那些不能的人，他們也會不斷地鼓勵和給她們希望。,negative
以前每次看到網上的青年在微博校內大談國事，我擔心他們會幹出些什麼事情來。後來我發現他們還同時說着“明天一定要早起”，“這個假期要多看幾本書”，“再也不能多喫了”，於是我放心了。,negative
一些人的情商比較低，沒法扮演好自己的社會角色，只能一直以最真實的自己面對世界。,negative
人生的自由和無限可能性都是錯覺。每個人都被社會壓力，親近的人和自己束縛的死死的，每天做着自己一定會去做的事情。,negative
直到三十歲才知道，和不同的人說不同的話，表現出不一樣的態度，是一種非常可貴的能力，而不是虛僞。,negative
有些人感慨：“自己歲數不小了，還沒有成熟起來。”其實你們已經成熟起來了，你們成熟起來就這樣。,negative
你年輕時一事無成;時而自怨自艾頹廢墮落，時而咬緊牙關拼命努力，經營關係，但你的生活一直沒有改善，你一直很痛苦，直到三十歲。”他聽後興奮地問：那三十歲之後呢?有轉機嗎?算命先生微微抬起頭：三十歲後……你就開始習慣了。,negative
很同情那些名校畢業生。這些人中的絕大多數，一生最大的成就就是高考的成功，一下超越了社會中的各種階層，彷彿升到頂端。之後一輩子都在走下坡路。,negative
哪怕拋掉出身的因素，我覺得你也未必幹得過別人。,negative
吹牛逼是一些人的天性。當對於一些話題自己乏善可陳時，就會搬弄外援：我有個朋友，擁有比你們更牛逼的經歷。講完後洋洋得意，潛臺詞是作爲其朋友，自己肯定也不會差到哪去。,negative
有時我們覺得別人誤會了自己，其實是我們誤會了自己,negative
所謂人生理想，就是支持你捱過每天的無聊與痛苦，最終沒有實現的那個願望。有了它，臨死前是無窮的空虛和痛苦;沒有它，這輩子都熬不下來。,negative
好多重要又緊迫的事情，先幹哪一件都會感覺別的事情被耽誤了。所以還是先上會兒網吧。,negative
很多時候別人對你好，並不是因爲別人喜歡你，而是因爲他們喜歡對人好。,negative
女生有這樣的夢想：某一天辛苦工作之後，在客戶處認識一位優秀男人。他自信、Self-centered、成熟、幽默，又對人很caring。你們墜入愛河。他對你說：別工作了，我幫你開家咖啡館吧!於是你的生活變了，每天在充滿情調的咖啡館裏鑽研咖啡甜點。你又開始相信愛情了。後來你發現男朋友開了十幾家咖啡館了。,negative
年輕的男孩只希望自己的女朋友是美麗的。而隨着他不斷長大，閱歷的不斷積累，他終歸會認識到：美麗並不是選擇伴侶的全部，性感也很重要。,negative
如果你是長得好看的話，在公車地鐵上睡着了，頭靠在旁邊人的肩上，旁邊的人會一直陪着你直到醒來。你要是長的醜的話，頭一旦靠在旁邊的人肩上，他會立即拍醒你，並溫馨提醒你保管好財物。,negative
“媽不是說你，你看你找那個對象，長得那麼醜，話也說不明白，我要是和別人說這是我女婿我都覺得丟人”“他家有十幾個億。”“當然了，人也沒必要活得那麼虛榮，爲什麼非要在意別人的看法呢?更何況愛情本來就是盲目的，媽支持你!”,negative
黃鼠狼在養雞場山崖邊立了塊碑，寫道：“不勇敢地飛下去，你怎麼知道自己原來是一隻搏擊長空的鷹？！” 從此以後，黃鼠狼每天都能在崖底喫到那些摔死的雞！,negative
你只看到別人化了妝這麼好看，卻不知道，她們卸了妝一樣美麗,negative
有的人窮的以爲時候有錢會很快樂，等他真的有錢了，才發現有錢確實很快樂,negative
有些人表面上考試分數很高，卻不知道他們在背地裏也沒少玩兒,negative
你只看到有些人表面上風光無限，卻不知道他們背地裏，也順風順水,negative
你只看到他們揮金如土，卻看不到他們背後日進斗金,negative
別低頭，多層下巴會暴露,negative
努力不一定成功，但不努力真的很輕鬆,negative
人生就是大起大落落落落落落落落落落的過程,negative
有時候不努力一把，你就不知道什麼是絕望,negative
好好活下去，每天都有新打擊,negative
比你優秀的人還在努力，你努力有什麼用,negative
世上無難事，只要肯放棄,negative
條條大路通羅馬，而有的人就生在羅馬,negative
每天看着189郵箱收到的電子賬單，只想到用6位數的密碼守護好2位數的存款,negative
今天解決不了的事情，不必着急，因爲明天還是解決不了,negative
出門見錢不撿就算丟,negative
善良沒用，你得漂亮,negative
年輕人總是有幹勁，卻沒有長性,negative
有些人出現在你的生命裏，是爲了告訴你，你真好騙,negative
上帝是公平的，給了你醜的外表，還會給你低的智商，以免讓你顯得不協調,negative
努力不一定有收穫。但不努力缺可以很舒服哦,negative
別人有成就才說平凡可貴，你那是碌碌無爲,negative
歲月是把殺豬刀，可是他拿醜的人一點辦法都沒有,negative
只有真正努力過的人才知道，天賦有多麼重要,negative
如果所有人都理解你，那你得普通成什麼樣,negative
有緣千里來相會，無緣倒也省話費,negative
別人高處不勝寒，我們是低處納百川,negative
一個將來會發財的人，是有跡可循的，根據我的觀察。發財有兩種決定因素，一，運氣，包括出身平臺，這個決定因素決定的是發大財，二，個人素質，這個決定的是發小財……這種素質，一想錢二有心機三勤奮自制堅韌四善觀察選擇結交人五目標明確……至於沒運氣發大財，又沒毅力發小財的那些人，就又找了個心靈寄託，叫平淡生活，人總是擅長於自我安慰嘛！啊……我有沒有總結過人生最美妙的東西，就是大家都會死，那些比我運氣好，又比我努力的人，也要死，想到這裏，真是開心。,negative
我養你啊，這是句動聽的話。可惜多半是假的。,negative
周星馳電影都很寂寞，大內密探008，他最後打敗了大反派，對着他老婆，一臉期待她誇獎表揚的樣子，這當兒，劉嘉玲演的老婆卻自顧自的照鏡子，半分眼色也沒給他。,negative
師太年輕時候真心看不起家庭婦女，年老了做家庭婦女做得這麼得瑟，一個人的觀點都是跟着她自己生活轉的，誰也不高貴。那些愛看亦舒作品的小姑娘們真該醒悟醒悟，她們的偶像自己也沒高檔到哪兒去。,negative
看本小說，故事竟然不是發生在香榭麗舍大街，而是在長沙黃興路步行街！！！如此怎能歸類到“愛情小說”?,negative
我媽說，自從黃渤紅了有錢了之後，看起來都眉清目秀了。,negative
世界上最負能量的書絕對是情感專欄，我的天，看那些寫信的女人你就要感慨這些女人都不是跟男人結婚，都是跟怪物結婚，當然最絕望的是這些寫信諮詢的女人總愛用這個句式“真的，我以前從來不相信這事會發生在我身上——”，世界上還有話比這句話更恐怖的麼？,negative
月薪一萬以下的人是沒有資格取英文名的。,negative
楊過那種人是不用追的，哪怕你費盡心思爲了他死都是白死的，程英對他這麼好，他還是貼身穿着小龍女補的破衣服，現在想還是張無忌比較好，比較像平常男人，雖然朝三暮四，但是易感心軟，也算美德。,negative
因爲要佔9.9的優惠，特地點了個49.9的不愛喫的菜，就像很多人的人生。,negative
跟同事討論李尋歡的飛刀究竟是發出去後再撿回來重新發，還是先自己在家做一堆飛刀，每次出門前兜上一兜，爭論了整整一個小時，連飯都沒心思喫。我想這是我沒結婚的根本原因。,negative
我覺得這種“古巨基長這樣還需要隱瞞愛情20年”這幾種論題都應該入選“世界未解之謎”。,negative
"渡邊淳一《櫻花樹下》，渡邊淳一的書總是讓我產生一種錯覺，那就是他自己的牀技應該很挫的樣子，,就像安妮寶貝長一副不可能發生豔遇的模樣，於是她在書裏面總是發生豔遇。",negative
在我心裏一直覺得中國現代文壇的絕代雙驕是“劉墉”和“林清玄”。,negative
一個胖的人是不可能有氣質的，這條真理的客觀程度等同於“人總有死的那天”。,negative
若你沒廝守一生的決心，請不要愛上我這麼一個人。寫這首歌的人實在太恐怖。,negative
一個充實的夜晚往往是這樣的： 仔細回憶我微信裏每一個人是誰，然而很多也沒概念，不得已點進聊天記錄查看回憶，以及點進每個人的朋友圈，查看對方是不是屏蔽了我，那我第一時間要刪除對方，證明對方在我眼裏屁都不是一個。完成了這之後，開始用同樣的方式查看QQ。,negative
做一個對社會有副作用的人~,negative
喫得苦中苦 心裏會更堵,negative
塞牙是牙縫大於腦洞者的宿命。,negative
"你以爲朋友會很願意傾聽你的彷徨苦悶，於是整天祥林嫂似的一遍又一遍的唸叨，初時，你的苦悶還可以是你們茶餘飯後的談資，說多了，或者面帶微笑，假裝聆聽，心裏想着“還有完沒完啦，就算把我當垃圾桶，我這垃圾桶也早裝滿了啊，”更有甚者，嘴角一撇，眼睛一抬，你自個兒就知道停了。不要怨恨，畢竟你們level不同，ta的彷徨在你看來是裝逼，你的苦悶在ta看來也就因爲閒的慌。真有什麼事兒，自己處理好嘍，沒話聊的時候當個笑話聊聊就行，慼慼然的跟人沒完沒了地說，往別人耳朵裏灌一些垃圾，除了影響了人家一天的好心情，影響你們之間“純潔”的感情外，不會再有其他的什麼。還有，世界上根本不存在感同身受這件事。你大姨媽來了肚子疼的要死，打電話給你的朋友說“我肚子好疼”，她不會真的感同身受，也許在你肚子疼的在牀上打滾的同時，在她說着你的痛苦她感同身受的同時，她正在看《開心麻花》，笑得前撲後仰，接你一通電話，她憋了半天的笑憋的難受是真的。不用難過，轉換一下角色，你朋友打電話給你說她肚子好疼，而你正因爲敲定了一個大客戶而狂喜，掛掉朋友的電話你照樣狂喜，朋友肚子疼對你的狂喜並不會有多大影響。是的，這個世界上親人之外的別人怎麼了並不會對你的的生活有多大影響，除非你們是利益相關者。別不好意思承認，你在意你的利益相關者勝過你的朋友。你感激幫你提高業績的人勝過感激在你苦悶時陪着你的人，畢竟前者給你帶來的是嘩啦啦響的票子，是必需品，而後者只是調味品，有ta生活這鍋湯味道更鮮美，沒ta這鍋湯照樣能喝。你感激某個素不相識的陌生人給你的些微善意勝過從來想着你念着你的人，前者在烏雲蔽日的時候給了你一束陽光，而後者一直給你的生活帶來陽光，應爲一直都有，反而顯得廉價了。或者你以爲你們是好朋友，一起喫飯，一起上課，一起去超市，你生日請我喫飯我送你禮物，包郵湊單永遠想着你，喫飯湊單永遠想着你。偶爾被有心或者無意傷到後在網上發幾句雞湯——什麼人與人之間的交往自己真誠就好，別人總會懂得你的真心。這事兒就算過了，該一起幹嘛還一起幹嘛。以爲自己是隻小綿羊，其實在別人眼裏你就是條哈巴狗。Come on,don't be silly，小綿羊和哈巴狗不是同一個物種，有着本質的區別好伐啦。其次，有時你說實話，自以爲滿腔真誠，一顆真心天地可鑑日月可明。其實別人心裏早把你大卸八塊兒了，友誼的巨輪說沉就沉。",negative
你以爲就你聰明，智商二百五，別人都傻子，一個勁兒誇一破石頭是璞玉。你以爲就你知道那是塊兒破石頭不是什麼璞玉是吧，你以爲人家主人自己不知道啊，你以爲就你這瞎子眼睛都能看出來那是塊兒破石頭，眼睛倍兒亮的旁人還看不出來這是什麼貨色嗎，看破不說破，死命往好裏誇，唾沫星子又不值錢，留着做什麼。夸人又不是什麼丟人的事兒，語言的藝術懂不懂，害什麼臊。,negative
要想保持“純真”的感情——友情也好，愛情也罷，第一不要說真話，第二堅持不要說真話，第三打死也堅持不要說真話。如此這般，你們一定長長久久，相親相愛，永不分離。,negative
也有人有事兒沒事兒就喜歡跟你發一句“在嗎？”簽名欄又沒寫“本人已死，有事燒紙”，你說人家在不在。只要活着，總是在的。或者就發一笑臉，你指望人家回你什麼，一張更燦爛的笑臉？一般情況下別人是理都懶得理你。你有事兒說事兒，沒事兒自個兒玩兒去，不是每個人都有興趣搭理你，正忙着思考人生，沒空。,negative
"你和某個人剛認識幾天，只聊過幾句，然後切入正題，“你有男朋友嗎”，要是回答：“有”，然後就斷片兒，沒什麼可聊的了。但要是回答：“單身狗一隻”，好，接着聊，噓寒問暖，約着喫個飯或者去哪兒逛逛，然後找個時機摸摸你的臉啦，或者抓抓你的手啦。竊以爲自己魅力有多大，才認識幾天就讓別人醉倒在自己的酒窩裏。Come on,別自欺欺人了，你沒那麼優秀，只是看起來比較好撩，而別人正好空虛而已。",negative
某個人在你因爲生病了很冷，把門關上不到一秒的時間立馬跳過去把門打開而你沒有接着在一秒不到的時間裏跳過去再把門打開；某個人在你在隔着一間客廳的陽臺打電話，完全不會影響到她的時候跑過去“pang”的一聲把門關上而你沒有開口罵她神經病；某個人在你說“我要睡了你們小聲一點說話”她說“你不是還沒睡着嘛”，你只弱弱的回一句“你不用這樣吧”而沒有在她說“我要睡了，你動靜小點兒”的時候咄她一句“你睡你的關我什麼事兒”。你以爲是你大氣，不願跟人斤斤計較，其實不過是你懦弱，不敢惹人家。,negative
如果不能隨時有效的反擊，所有的寬容都是因爲懦弱。承認吧，你所有的寬容只是因爲你懦弱。,negative
還以爲跑去什麼音樂臺坐坐，喂喂鴿子，看看噴泉隨着音樂的的節拍律動，看看鴿子飛來飛去，男孩兒女孩兒追着鴿子跑來跑去，你所有的不開心會跟着飛走，跑走。裝什麼文藝咖，別自欺欺人了。你所有的不開心還在，只是被壓在心底了，時間，人物，事件一對上，所有的情愫還是會噴湧而出。,negative
以毒攻毒：放心喝你的“敵敵畏”吧，稍後我會餵你一瓶“百草枯”，你死不了。,negative
死馬當活馬醫：反正醫藥費你得照付。,negative
當你覺得自己又醜又窮，一無是處時，別絕望。因爲至少你的判斷還是對的。,negative
有些人不是贏在了起跑線上，而是直接生在了終點。。。,negative
喜歡就要說出來，萬一成備胎了呢,negative
喜歡就要說出來，不然你怎麼能和女神做朋友呢,negative
小時候的我們很快樂。因爲小時候窮和醜沒有現在那麼明顯,negative
誰說你沒有毅力的！單身這事你不就堅持了好幾十年嗎,negative
生活不止眼前的苟且，還有長遠的湊合,negative
你必須非常努力，才能相信自己真的是無能爲力。,negative
努力不一定成功，但是不努力一定很輕鬆。,negative
比你優秀的人還在努力，你努力還有什麼用。,negative
天空飄來五個字:怎麼都不行。,negative
有時候不努力一把，你都不知道什麼是絕望。,negative
我每天拼了命的努力就是爲了向那些看不起我的人證明他們是對的。,negative
你全力以赴真的不如別人隨便搞搞。,negative
人就要趁年輕的時候多出去走走，看看不同的風景，不同的文化，等轉遍了世界你就會發現，原來躺在被窩裏是真他媽舒服。,negative
萬事開頭難，中間難，到最後都難。,negative
人生就是一個起落落落落落落落落的過程。,negative
生活會讓你苦上一陣子，等你適應之後，再讓你苦上一輩子。,negative
生活不止是眼前的苟且，還有明天的苟且和後天的苟且。,negative
一覺醒來，是不是感覺離夢想又遠了呢。,negative
沒有夢想，至少還可以做夢啊。,negative
加油，你是最差的。,negative
世上無難事，只要肯放棄。,negative
一鼓作氣，再而卒。,negative
加油，你是最胖的。,negative
想做什麼就放心大膽去做，反正會後悔。,negative
比三觀更重要的是五官。,negative
我這張臉只要遮住兩個地方就完美了，一處是右半邊臉，一處是左半邊臉。,negative
人醜就要多讀書，反正你也沒別的事做了。,negative
雖然我長得醜，但是我想得美啊。,negative
一路上有你，苦一點也願意，苦很多就算了吧。,negative
只要是用錢能解決的事情，我一件都解決不了。,negative
旅行不必在乎目的地，在乎的是沿途的風景。因爲就你那點錢也就只夠買個往返火車的硬座票了。,negative
喜歡的人一定要去告白啊，不被拒絕一下你還真當自己是仙女了。,negative
去年給自己定了目標存款3萬，今年掐指一算，還差5萬。,negative
你以爲選擇填空做的爛就無藥可救了嗎？你大題也做不出來，作文還跑題，聽力也很差啊。,negative
醜小鴨變成白天鵝，並不是它有多努力，而是它生來就是白天鵝。,negative
綠茶婊從來都是女人討厭，男人淪陷。,negative
女人以爲男人傻，男人喜歡的是顏值好麼？有顏值又婊的出，是多麼優秀的能力啊？！別想了，沒顏值婊不起來的。,negative
認真你就輸了。咋啦，不認真的你贏過幾次？,negative
你要改掉缺點就完美了。通常改了缺點的同時優點自然也沒了。以前我認真所以較真。現在我不再挑剔細節了，因爲我也不在意了。,negative
相親很多時候互相看不上，可是明明你們條件很配啊！介紹人不傻，要是你家沒鏡子，去相親你會了解到別人眼中的你的檔次。,negative
啃老啃的理所當然。家裏有錢你的羨慕啊，你不啃首付款，不是因爲啃不到麼？能啃不啃我還沒見過！,negative
兒孫自有兒孫福。你都沒活出個啥樣，咋樣，你生下下一代，他就能突破基因有福啦？,negative
謝謝那些曾經擊倒我的人，躺着真他媽舒服。,negative
傾盡全力最後無能爲力。,negative
比你聰明的人比你努力，那你努力還有什麼用？,negative
醜小鴨能變成天鵝不是因爲它自身做了什麼，而是他父母本來就是白天鵝。,negative
有些事情做不完，就明天再做吧，萬一運氣好明天就死了呢是不。,negative
努力不一定成功，但不努力一定很舒服。,negative
不上不下的長相，不上不下的家庭，不上不下的學校，不上不下的人生。你，就是那個長相一般，成績中游，沒有特長，連同學都記不住你名字的人。沒有愛情，沒有錢。,negative
哪怕失敗了九十九次，我也要努力湊個整。,negative
失敗乃成功之母，但往往失敗都是不孕不育。,negative
我爛泥好好的攤在地上 不要你們扶,negative
你全力以赴真的還不如別人隨便搞搞,negative
是金子到哪裏都發光。 可是你是「石頭」啊。,negative
敬往事一杯酒，再愛也不回頭。 求你回頭看看吧，往事都「吐」了！,negative
上帝爲你關上門，一定會爲你打開一扇窗。 可惜「你太胖」。,negative
人性是複雜的。不，人是「複雜」的，性是啪啪啪。,negative
狗是人類最好的朋友。然而狗最好的朋友是「屎」。,negative
男追女隔座山，翻過山就好了。其實 還隔着手提包，信封包，雙肩包，單肩包，鏈條包， 高跟鞋，中跟鞋，平底鞋，綁帶鞋，運動鞋， 長裙，短裙，連衣裙，揹帶裙，魚尾裙， YSL，Dior，CPB，Chanel，Givenchy……,negative
努力不一定成功，但是不努力真的好舒服啊,negative
條條大路通羅馬，而有些人就生在羅馬,negative
萬事開頭難，然後中間難，最後結束難。,negative
你們之所以喝雞湯，是因爲肉被別人喫了。,negative
別灰心，人生就是這樣起起落落落落落落落落落落落落落落落落落落落落落落落落落落落落落落落落落落落落落落落落落落落落的。,negative
有人出現在你的生命裏，是爲了告訴你，你真好騙。,negative
比一個人喫火鍋更寂寞的是，一個人沒有錢喫火鍋。,negative
有時候你不努力一下，不知道什麼叫絕望。,negative
男女之間一定有純真的友誼，因爲每一個認識我的女生，都說最多隻能跟我做朋友。,negative
你無法叫醒一個不回你消息的人，但是紅包能。,negative
不要沒完沒了的修圖。你現實中長得醜，我們都知道。,negative
最怕你一生碌碌無爲，還安慰自己平凡可貴。,negative
許多人說選擇北上廣的原因，是發展機會好。但他們說的發展，實際上指的就是打工。,negative
不要看別人表面上一帆風順，實際上，他們背地裏，也是一帆風順。,negative
哪有什麼選擇恐懼症，還不是因爲窮。,negative
好女孩只得到了好字，而漂亮女孩卻得到了所有。,negative
你只知道人家化妝比你好看，卻不知道，她們卸了妝，不僅比你好看，皮膚還吹彈可破。,negative
愛笑的女生運氣不會太差。說實話，如果一個女生運氣一直不好，我不知道她怎麼笑得出來。,negative
像我這種連名牌都不認識幾個的人，有時候連別人在炫富都感覺不到。,negative
喜歡一個人就去表白，萬一成備胎了呢。,negative
善良沒用，你得漂亮，還得有錢。,negative
上帝是公平的，給了你醜的外表，還會給你低的智商，以免讓你顯得不協調。,negative
長得醜就是病，不然整形醫院怎麼叫醫院？,negative
學校教學樓廁所放鏡子你以爲讓你整理儀容？你錯了，是爲了讓你知道，人醜就要多讀書。,negative
人生很多事，終究是會隨着時間好起來的。像很多人原本只是胖，久了就變好胖。,negative
這段日子迷惘又黑暗，撐過去了會有下一個黑暗等着你。,negative
你聽過的情話不都是爲上牀做鋪墊嗎？,negative
誰說你沒有毅力的，單身這事你不就堅持了好幾十年嗎？,negative
撩你不是因爲喜歡你，而是因爲看你的樣子就知道你很容易睡。,negative
當你失敗的時候，身邊會有一羣關心你的人，他們會問你發生什麼事，聽聽你的失敗經驗，然後心滿意足地離開。,negative
有的人是來愛你的，有的人就是來給你上課的。,negative
如果一個人秒回了你，也只能說明這個人在玩手機而已。,negative
你以爲他是不會表達，其實他就是不愛你。,negative
以前覺得靠關係的人一定是很無能，接觸過後發現人家樣樣比你強。,negative
你努力過後才發現，智商的鴻溝是無法逾越的。,negative
喜歡一個人一定要去告白，不被拒絕一下，你還真以爲自己是小仙女了。,negative
不努力的女生，會有買不完的地攤貨，逛不完的菜市場。努力的女生，你就沒時間逛地攤，因爲你只能加班叫外賣、逛網店！,negative
在你深夜失眠時，人家早就呼呼大睡了，在你孤獨時，別人早已有了新歡，在你懷舊時，別人早就將你忘的一乾二淨了，所以別再因爲他繼續熬夜了。,negative
你才二十多歲，沒有遇到喜歡的人很正常，往後你會發現，大概是遇不到了。,negative
現在的人天天手機不離手，要回你消息早就回了，單身沒關係，以後單身的日子還長着呢。,negative
35歲 你因爲身體越來越差 加班越來越少 晉升的速度也越來越緩慢 那天下班，媳婦告訴你 孩子要上幼兒園了 雙語的一個月3000 你皺了皺眉頭，那邊就已經不耐煩了 “四單元的老王家孩子，一個月6000” “你已經這樣了，你想讓孩子也輸？” 你沒說話，回屋給媳婦轉了6000塊錢 這筆錢，你原本打算給自己過個生日，買個新電腦 38歲，孩子上了一年級 老師說一年級最關鍵，打好基礎很重要 你笑着說，是是是，老師您多照顧 新生接待的老師看着你不明事理的臉 給你指了一條明路 “課外輔導班，一個月2200” 40歲的時候，孩子上了三年級 老師說，三年級，最關鍵，承上啓下很重要 你笑着說：是是是，正打算再報個補習班 44歲，孩子上了初中 有一天回到家，她對你說 爸爸，我想學鋼琴 你沒什麼猶豫的 你以爲這些年，你已經習慣了 但那句“爸爸現在買不起”你始終說不出口 好在孩子比較懂事 她說：爸爸沒事，要不我先學陶笛也可以 你看着這麼懂事的孩子，卻開心不起來 46歲，孩子上了一個不好不差的高中 有一天你在開會，接到了老師的電話 電話裏說你的孩子在學校打架了 叫你去一趟 你唯唯諾諾的 和那個比你還小5歲的領導請了個假 到學校又被老師訓了一通 無非臺詞就是那一句 你們做家長的就知道工作，能不能陪陪孩子 你看着這個老師，有點可笑 好像當時說： 家長在外辛苦點 多賺點錢讓孩子多補補課的和他不是一個人 50歲，孩子上了大學 很爭氣，是一個一本 他學的專業你有點看不懂 你只知道工作不一定好找 而且學費還死貴 你和他深夜想聊聊 準備了半斤白酒，一碟花生米 你說着那些曾經你最討厭的話 還是要爲以後工作着想 挑個熱門的專業 活着比熱愛重要 你們從交流變成了爭吵 你發現，你老了 老到可能都打不過這個18歲的孩子 你說不過他，只能說一句：我是你爸爸！ 孩子看着你，知道再怎麼爭辯都沒用 這場確立你最後威嚴的酒局不歡而散 你聽的不真切 在孩子回自己屋的路上好像叨叨了一句 “我不想活的像你一樣” 怎麼就哭了呢？50歲的人了 一定是酒太辣了，對不對 一定是酒太辣了 55歲，孩子工作了，似乎有一點理解你了 但你卻反了過來，你說不要妥協 56歲，孩子也結婚了 你問他喜歡那個姑娘麼 他愣了愣說：喜歡吧 60歲，辛苦了一輩子，想出去走走 身邊的那個人過了30年 你依舊分不清到底喜不喜歡 你們開始規劃旅遊路線 這麼多年了 你們還是存在分歧，還是在爭吵 某個瞬間，你覺得 這樣可能也挺好 一切都準備好了 兒子說：爸媽，我工作太忙了 可以幫我照顧一下孩子麼 你們退了機票，又回到了30年前 70歲，孩子的孩子也長大了， 不用天天操心了 你下定決心說：一定要去玩一趟 可是手邊的柺杖 只能支持你走到樓下的花園 75歲，你在醫院的病牀上 身邊聚滿了人， 你迷迷糊糊的看見醫生搖了搖頭 周圍那些人神情肅穆 你明白了，你要死掉了 你沒有感到一絲害怕 你突然問自己， 我到底是什麼時候死掉的呢？ 你想起來30歲的那場婚禮 原來，那時候，你就死掉了吧 依照慣例 死前的3秒， 你的大腦要走馬燈 倒敘你這75個年頭的一生 畫面一張一張的過 1秒 2秒 兩秒過去了 你面無表情的看着這兩秒內的回憶 第3秒 突然你笑了 原來已經回到了15歲的那一年 你看見一個男孩 他叼着一袋牛奶， 揹着書包 從另一個女孩家的陽臺下跑過 那個男孩朝窗戶裏看了看 那是15歲的你暗戀的那個女孩子 你想不起來她長什麼樣子了 最後一秒你努力的回憶着 然後終於笑了出來 3秒過去了 身邊的人突然間開始嚎啕大哭 你可能聽不清了 你最後聽到的嘈雜的聲音 是一羣十五六的少年 起着哄說的 答應他 答應他 答應他,negative
別人都有背景，而你只有背影,negative
所有抱怨社會不公和制度的人，翻譯過來只有一句話：請給我金錢，女人和社會地位,negative
鹹魚，總有翻身的一天，但翻身之後還是鹹魚,negative
醜小鴨變爲白天鵝，不是因爲自己有多努力，而是它的父母就是白天鵝,negative
長得好看的才叫喫貨，長得不好看的那叫飯桶,negative
有時候你不努力一下，你都不知道什麼叫絕望,negative
老闆和領導很清楚哪些人能夠得到晉升，對於那些不能的人，他們也會不斷地鼓勵和給他們希望,negative
好人成佛需要九九八十一難，可是壞人只需要放下屠刀,negative
不經歷風雨，怎麼迎接暴風雨。暴風雨之後，不僅沒看到彩虹，還感冒了,negative
"我之所以能成功 ，是因爲我站在巨人的肩上。這句話是出自於：牛頓，這是牛頓寫給胡克的信中出現的一句話，被廣泛流傳，但是大家千萬別以爲牛頓說這句話很謙虛, 這句話的意思就是在罵收信人：胡克。當時牛頓正在想萬有引力,可是後來怎麼想也想不出來,就在這時胡克就給他一個公式,牛頓才得以發現萬有引力,但是在萬有引力的論文上卻沒有寫到胡克兩個字.胡克就很生氣,給牛頓寫了一封信,信的大致意思就是:你爲什麼不在論文裏提到我的名字,沒有我的公式你是算不出來的.牛頓看到了就很生氣,回信到:我之所以成功,是因爲我站在巨人的肩膀上. 這句話是嘲笑胡克,因爲胡克是一個矮子還有一點駝背, 意思也就是:我之所以去的成功 是因爲自己努力獲得的 你以爲是站在你的基礎上才取得成功的嗎.他的本意完全被後來的人曲解了好嘛",negative
別人能繼承他爸的家業，而你只能繼承你爸加夜班的優良傳統。,negative
